liswei/OpenELM-270M-zh-sft	engineering_math	19.41748
liswei/OpenELM-270M-zh-sft	dentistry	24.81203
liswei/OpenELM-270M-zh-sft	traditional_chinese_medicine_clinical_medicine	26.25899
liswei/OpenELM-270M-zh-sft	clinical_psychology	21.60000
liswei/OpenELM-270M-zh-sft	technical	24.62687
liswei/OpenELM-270M-zh-sft	culinary_skills	22.60274
liswei/OpenELM-270M-zh-sft	mechanical	18.64407
liswei/OpenELM-270M-zh-sft	logic_reasoning	20.86331
liswei/OpenELM-270M-zh-sft	real_estate	16.30435
liswei/OpenELM-270M-zh-sft	general_principles_of_law	25.47170
liswei/OpenELM-270M-zh-sft	finance_banking	25.92593
liswei/OpenELM-270M-zh-sft	anti_money_laundering	26.11940
liswei/OpenELM-270M-zh-sft	ttqav2	29.20354
liswei/OpenELM-270M-zh-sft	marketing_management	23.65591
liswei/OpenELM-270M-zh-sft	business_management	25.89928
liswei/OpenELM-270M-zh-sft	organic_chemistry	22.01835
liswei/OpenELM-270M-zh-sft	advance_chemistry	24.39024
liswei/OpenELM-270M-zh-sft	physics	25.77320
liswei/OpenELM-270M-zh-sft	secondary_physics	22.32143
liswei/OpenELM-270M-zh-sft	human_behavior	23.62460
liswei/OpenELM-270M-zh-sft	national_protection	25.59242
liswei/OpenELM-270M-zh-sft	jce_humanities	28.88889
liswei/OpenELM-270M-zh-sft	politic_science	23.51759
liswei/OpenELM-270M-zh-sft	agriculture	23.17881
liswei/OpenELM-270M-zh-sft	official_document_management	28.82883
liswei/OpenELM-270M-zh-sft	financial_analysis	25.91623
liswei/OpenELM-270M-zh-sft	pharmacy	22.50639
liswei/OpenELM-270M-zh-sft	educational_psychology	32.38636
liswei/OpenELM-270M-zh-sft	statistics_and_machine_learning	22.32143
liswei/OpenELM-270M-zh-sft	management_accounting	26.04651
liswei/OpenELM-270M-zh-sft	introduction_to_law	22.36287
liswei/OpenELM-270M-zh-sft	computer_science	27.58621
liswei/OpenELM-270M-zh-sft	veterinary_pathology	24.02827
liswei/OpenELM-270M-zh-sft	accounting	27.22513
liswei/OpenELM-270M-zh-sft	fire_science	16.12903
liswei/OpenELM-270M-zh-sft	optometry	25.76087
liswei/OpenELM-270M-zh-sft	insurance_studies	23.28947
liswei/OpenELM-270M-zh-sft	pharmacology	25.12998
liswei/OpenELM-270M-zh-sft	taxation	23.46667
liswei/OpenELM-270M-zh-sft	education_(profession_level)	25.51440
liswei/OpenELM-270M-zh-sft	economics	23.91858
liswei/OpenELM-270M-zh-sft	veterinary_pharmacology	25.37037
liswei/OpenELM-270M-zh-sft	nautical_science	23.41198
liswei/OpenELM-270M-zh-sft	occupational_therapy_for_psychological_disorders	23.38858
liswei/OpenELM-270M-zh-sft	trust_practice	23.94015
liswei/OpenELM-270M-zh-sft	geography_of_taiwan	26.04167
liswei/OpenELM-270M-zh-sft	physical_education	27.93296
liswei/OpenELM-270M-zh-sft	auditing	28.90909
liswei/OpenELM-270M-zh-sft	administrative_law	23.57143
liswei/OpenELM-270M-zh-sft	basic_medical_science	22.11740
liswei/OpenELM-270M-zh-sft	macroeconomics	26.03406
liswei/OpenELM-270M-zh-sft	trade	24.50199
liswei/OpenELM-270M-zh-sft	chinese_language_and_literature	20.10050
liswei/OpenELM-270M-zh-sft	tve_design	23.33333
liswei/OpenELM-270M-zh-sft	junior_science_exam	20.18779
liswei/OpenELM-270M-zh-sft	junior_math_exam	17.14286
liswei/OpenELM-270M-zh-sft	junior_chinese_exam	25.14286
liswei/OpenELM-270M-zh-sft	junior_social_studies	26.19048
liswei/OpenELM-270M-zh-sft	tve_mathematics	19.33333
liswei/OpenELM-270M-zh-sft	tve_chinese_language	23.80952
liswei/OpenELM-270M-zh-sft	tve_natural_sciences	24.52830
liswei/OpenELM-270M-zh-sft	junior_chemistry	27.27273
liswei/OpenELM-270M-zh-sft	music	23.38129
liswei/OpenELM-270M-zh-sft	education	21.77419
liswei/OpenELM-270M-zh-sft	three_principles_of_people	25.89928
liswei/OpenELM-270M-zh-sft	taiwanese_hokkien	23.25581
