liswei/OpenELM-1_1B-zh-sft	engineering_math	22.33010
liswei/OpenELM-1_1B-zh-sft	dentistry	24.56140
liswei/OpenELM-1_1B-zh-sft	traditional_chinese_medicine_clinical_medicine	27.33813
liswei/OpenELM-1_1B-zh-sft	clinical_psychology	19.20000
liswei/OpenELM-1_1B-zh-sft	technical	24.12935
liswei/OpenELM-1_1B-zh-sft	culinary_skills	27.39726
liswei/OpenELM-1_1B-zh-sft	mechanical	22.03390
liswei/OpenELM-1_1B-zh-sft	logic_reasoning	17.98561
liswei/OpenELM-1_1B-zh-sft	real_estate	18.47826
liswei/OpenELM-1_1B-zh-sft	general_principles_of_law	21.69811
liswei/OpenELM-1_1B-zh-sft	finance_banking	26.66667
liswei/OpenELM-1_1B-zh-sft	anti_money_laundering	23.13433
liswei/OpenELM-1_1B-zh-sft	ttqav2	17.69912
liswei/OpenELM-1_1B-zh-sft	marketing_management	24.73118
liswei/OpenELM-1_1B-zh-sft	business_management	19.42446
liswei/OpenELM-1_1B-zh-sft	organic_chemistry	20.18349
liswei/OpenELM-1_1B-zh-sft	advance_chemistry	25.20325
liswei/OpenELM-1_1B-zh-sft	physics	29.89691
liswei/OpenELM-1_1B-zh-sft	secondary_physics	32.14286
liswei/OpenELM-1_1B-zh-sft	human_behavior	24.91909
liswei/OpenELM-1_1B-zh-sft	national_protection	25.59242
liswei/OpenELM-1_1B-zh-sft	jce_humanities	25.55556
liswei/OpenELM-1_1B-zh-sft	politic_science	27.03518
liswei/OpenELM-1_1B-zh-sft	agriculture	31.78808
liswei/OpenELM-1_1B-zh-sft	official_document_management	22.97297
liswei/OpenELM-1_1B-zh-sft	financial_analysis	26.96335
liswei/OpenELM-1_1B-zh-sft	pharmacy	24.29668
liswei/OpenELM-1_1B-zh-sft	educational_psychology	24.43182
liswei/OpenELM-1_1B-zh-sft	statistics_and_machine_learning	25.89286
liswei/OpenELM-1_1B-zh-sft	management_accounting	25.11628
liswei/OpenELM-1_1B-zh-sft	introduction_to_law	24.89451
liswei/OpenELM-1_1B-zh-sft	computer_science	25.28736
liswei/OpenELM-1_1B-zh-sft	veterinary_pathology	25.08834
liswei/OpenELM-1_1B-zh-sft	accounting	25.65445
liswei/OpenELM-1_1B-zh-sft	fire_science	22.58065
liswei/OpenELM-1_1B-zh-sft	optometry	26.19565
liswei/OpenELM-1_1B-zh-sft	insurance_studies	22.76316
liswei/OpenELM-1_1B-zh-sft	pharmacology	24.78336
liswei/OpenELM-1_1B-zh-sft	taxation	19.73333
liswei/OpenELM-1_1B-zh-sft	education_(profession_level)	25.92593
liswei/OpenELM-1_1B-zh-sft	economics	24.17303
liswei/OpenELM-1_1B-zh-sft	veterinary_pharmacology	26.48148
liswei/OpenELM-1_1B-zh-sft	nautical_science	24.86388
liswei/OpenELM-1_1B-zh-sft	occupational_therapy_for_psychological_disorders	27.80847
liswei/OpenELM-1_1B-zh-sft	trust_practice	26.68329
liswei/OpenELM-1_1B-zh-sft	geography_of_taiwan	24.47917
liswei/OpenELM-1_1B-zh-sft	physical_education	22.34637
liswei/OpenELM-1_1B-zh-sft	auditing	25.27273
liswei/OpenELM-1_1B-zh-sft	administrative_law	24.76190
liswei/OpenELM-1_1B-zh-sft	basic_medical_science	24.63312
liswei/OpenELM-1_1B-zh-sft	macroeconomics	23.35766
liswei/OpenELM-1_1B-zh-sft	trade	25.69721
liswei/OpenELM-1_1B-zh-sft	chinese_language_and_literature	22.61307
liswei/OpenELM-1_1B-zh-sft	tve_design	21.25000
liswei/OpenELM-1_1B-zh-sft	junior_science_exam	23.47418
liswei/OpenELM-1_1B-zh-sft	junior_math_exam	22.85714
liswei/OpenELM-1_1B-zh-sft	junior_chinese_exam	24.00000
liswei/OpenELM-1_1B-zh-sft	junior_social_studies	24.60317
liswei/OpenELM-1_1B-zh-sft	tve_mathematics	20.66667
liswei/OpenELM-1_1B-zh-sft	tve_chinese_language	26.08696
liswei/OpenELM-1_1B-zh-sft	tve_natural_sciences	20.51887
liswei/OpenELM-1_1B-zh-sft	junior_chemistry	24.88038
liswei/OpenELM-1_1B-zh-sft	music	22.66187
liswei/OpenELM-1_1B-zh-sft	education	25.80645
liswei/OpenELM-1_1B-zh-sft	three_principles_of_people	27.33813
liswei/OpenELM-1_1B-zh-sft	taiwanese_hokkien	23.25581
