liswei/Taiwan-ELM-1_1B-Instruct	engineering_math	22.33010
liswei/Taiwan-ELM-1_1B-Instruct	dentistry	24.56140
liswei/Taiwan-ELM-1_1B-Instruct	traditional_chinese_medicine_clinical_medicine	27.33813
liswei/Taiwan-ELM-1_1B-Instruct	clinical_psychology	19.20000
liswei/Taiwan-ELM-1_1B-Instruct	technical	24.12935
liswei/Taiwan-ELM-1_1B-Instruct	culinary_skills	27.39726
liswei/Taiwan-ELM-1_1B-Instruct	mechanical	22.03390
liswei/Taiwan-ELM-1_1B-Instruct	logic_reasoning	17.98561
liswei/Taiwan-ELM-1_1B-Instruct	real_estate	18.47826
liswei/Taiwan-ELM-1_1B-Instruct	general_principles_of_law	21.69811
liswei/Taiwan-ELM-1_1B-Instruct	finance_banking	26.66667
liswei/Taiwan-ELM-1_1B-Instruct	anti_money_laundering	23.13433
liswei/Taiwan-ELM-1_1B-Instruct	ttqav2	17.69912
liswei/Taiwan-ELM-1_1B-Instruct	marketing_management	24.73118
liswei/Taiwan-ELM-1_1B-Instruct	business_management	19.42446
liswei/Taiwan-ELM-1_1B-Instruct	organic_chemistry	20.18349
liswei/Taiwan-ELM-1_1B-Instruct	advance_chemistry	25.20325
liswei/Taiwan-ELM-1_1B-Instruct	physics	29.89691
liswei/Taiwan-ELM-1_1B-Instruct	secondary_physics	32.14286
liswei/Taiwan-ELM-1_1B-Instruct	human_behavior	24.91909
liswei/Taiwan-ELM-1_1B-Instruct	national_protection	25.59242
liswei/Taiwan-ELM-1_1B-Instruct	jce_humanities	25.55556
liswei/Taiwan-ELM-1_1B-Instruct	politic_science	27.03518
liswei/Taiwan-ELM-1_1B-Instruct	agriculture	31.78808
liswei/Taiwan-ELM-1_1B-Instruct	official_document_management	22.97297
liswei/Taiwan-ELM-1_1B-Instruct	financial_analysis	26.96335
liswei/Taiwan-ELM-1_1B-Instruct	pharmacy	24.29668
liswei/Taiwan-ELM-1_1B-Instruct	educational_psychology	24.43182
liswei/Taiwan-ELM-1_1B-Instruct	statistics_and_machine_learning	25.89286
liswei/Taiwan-ELM-1_1B-Instruct	management_accounting	25.11628
liswei/Taiwan-ELM-1_1B-Instruct	introduction_to_law	24.89451
liswei/Taiwan-ELM-1_1B-Instruct	computer_science	25.28736
liswei/Taiwan-ELM-1_1B-Instruct	veterinary_pathology	25.08834
liswei/Taiwan-ELM-1_1B-Instruct	accounting	25.65445
liswei/Taiwan-ELM-1_1B-Instruct	fire_science	22.58065
liswei/Taiwan-ELM-1_1B-Instruct	optometry	26.19565
liswei/Taiwan-ELM-1_1B-Instruct	insurance_studies	22.76316
liswei/Taiwan-ELM-1_1B-Instruct	pharmacology	24.78336
liswei/Taiwan-ELM-1_1B-Instruct	taxation	19.73333
liswei/Taiwan-ELM-1_1B-Instruct	education_(profession_level)	25.92593
liswei/Taiwan-ELM-1_1B-Instruct	economics	24.17303
liswei/Taiwan-ELM-1_1B-Instruct	veterinary_pharmacology	26.48148
liswei/Taiwan-ELM-1_1B-Instruct	nautical_science	24.86388
liswei/Taiwan-ELM-1_1B-Instruct	occupational_therapy_for_psychological_disorders	27.80847
liswei/Taiwan-ELM-1_1B-Instruct	trust_practice	26.68329
liswei/Taiwan-ELM-1_1B-Instruct	geography_of_taiwan	24.47917
liswei/Taiwan-ELM-1_1B-Instruct	physical_education	22.34637
liswei/Taiwan-ELM-1_1B-Instruct	auditing	25.27273
liswei/Taiwan-ELM-1_1B-Instruct	administrative_law	24.76190
liswei/Taiwan-ELM-1_1B-Instruct	basic_medical_science	24.63312
liswei/Taiwan-ELM-1_1B-Instruct	macroeconomics	23.35766
liswei/Taiwan-ELM-1_1B-Instruct	trade	25.69721
liswei/Taiwan-ELM-1_1B-Instruct	chinese_language_and_literature	22.61307
liswei/Taiwan-ELM-1_1B-Instruct	tve_design	21.25000
liswei/Taiwan-ELM-1_1B-Instruct	junior_science_exam	23.47418
liswei/Taiwan-ELM-1_1B-Instruct	junior_math_exam	22.85714
liswei/Taiwan-ELM-1_1B-Instruct	junior_chinese_exam	24.00000
liswei/Taiwan-ELM-1_1B-Instruct	junior_social_studies	24.60317
liswei/Taiwan-ELM-1_1B-Instruct	tve_mathematics	20.66667
liswei/Taiwan-ELM-1_1B-Instruct	tve_chinese_language	26.08696
liswei/Taiwan-ELM-1_1B-Instruct	tve_natural_sciences	20.51887
liswei/Taiwan-ELM-1_1B-Instruct	junior_chemistry	24.88038
liswei/Taiwan-ELM-1_1B-Instruct	music	22.66187
liswei/Taiwan-ELM-1_1B-Instruct	education	25.80645
liswei/Taiwan-ELM-1_1B-Instruct	three_principles_of_people	27.33813
liswei/Taiwan-ELM-1_1B-Instruct	taiwanese_hokkien	23.25581
